-8.15,  117.45,-8.61,  115.21,-9.06,  112.98,-9.45,  110.76,-9.74,  108.54,-9.83,  106.29,-9.68,  104.00,-9.28,  101.65,-8.71,  99.23,-8.13,  96.75,-7.72,  94.22,-7.68,  91.69,-8.20,  89.23,-9.31,  86.93,-10.99,  84.89,-13.09,  83.16,-15.38,  81.74,-17.61,  80.51,-19.61,  79.34,-21.29,  78.11,-22.65,  76.76,-23.70,  75.26,-24.51,  73.60,-25.11,  71.77,-25.52,  69.77,-25.76,  67.62,-25.85,  65.35,-25.84,  62.99,-25.74,  60.58,-25.61,  58.14,-25.46,  55.70,-25.32,  53.26,-25.19,  50.82,-25.07,  48.40,-24.95,  45.97,
-7.66,  118.38,-8.10,  116.14,-8.52,  113.92,-8.93,  111.71,-9.27,  109.50,-9.48,  107.28,-9.47,  104.99,-9.22,  102.59,-8.78,  100.09,-8.29,  97.52,-7.93,  94.91,-7.93,  92.33,-8.45,  89.86,-9.55,  87.59,-11.20,  85.59,-13.27,  83.90,-15.53,  82.48,-17.77,  81.24,-19.80,  80.04,-21.53,  78.78,-22.93,  77.39,-24.03,  75.85,-24.86,  74.15,-25.46,  72.29,-25.88,  70.28,-26.12,  68.11,-26.22,  65.83,-26.20,  63.45,-26.11,  61.03,-25.99,  58.59,-25.85,  56.14,-25.72,  53.70,-25.61,  51.26,-25.51,  48.84,-25.41,  46.41,
-7.12,  119.37,-7.48,  117.14,-7.84,  114.92,-8.19,  112.72,-8.52,  110.54,-8.78,  108.36,-8.90,  106.12,-8.80,  103.73,-8.52,  101.20,-8.15,  98.55,-7.89,  95.86,-7.95,  93.21,-8.48,  90.72,-9.58,  88.46,-11.21,  86.51,-13.24,  84.87,-15.49,  83.49,-17.74,  82.25,-19.81,  81.03,-21.61,  79.73,-23.08,  78.29,-24.22,  76.71,-25.08,  74.97,-25.70,  73.08,-26.12,  71.04,-26.37,  68.84,-26.48,  66.52,-26.48,  64.12,-26.41,  61.66,-26.30,  59.18,-26.19,  56.71,-26.08,  54.24,-25.99,  51.79,-25.91,  49.34,-25.84,  46.89,
-6.65,  120.37,-6.93,  118.14,-7.22,  115.91,-7.50,  113.72,-7.79,  111.55,-8.05,  109.41,-8.23,  107.21,-8.25,  104.86,-8.11,  102.34,-7.88,  99.65,-7.73,  96.90,-7.86,  94.20,-8.43,  91.68,-9.53,  89.45,-11.14,  87.56,-13.15,  85.99,-15.38,  84.66,-17.66,  83.45,-19.79,  82.22,-21.66,  80.88,-23.20,  79.39,-24.40,  77.75,-25.28,  75.97,-25.91,  74.04,-26.34,  71.96,-26.60,  69.73,-26.72,  67.38,-26.75,  64.93,-26.70,  62.43,-26.61,  59.92,-26.51,  57.41,-26.43,  54.91,-26.36,  52.42,-26.30,  49.94,-26.25,  47.46,
-6.24,  121.35,-6.50,  119.09,-6.75,  116.84,-7.00,  114.62,-7.26,  112.43,-7.50,  110.28,-7.70,  108.09,-7.79,  105.77,-7.75,  103.25,-7.63,  100.56,-7.59,  97.78,-7.81,  95.05,-8.44,  92.53,-9.56,  90.33,-11.17,  88.51,-13.18,  87.03,-15.44,  85.76,-17.76,  84.58,-19.97,  83.34,-21.92,  81.96,-23.54,  80.41,-24.80,  78.70,-25.71,  76.86,-26.34,  74.89,-26.76,  72.78,-27.00,  70.53,-27.11,  68.16,-27.12,  65.70,-27.06,  63.18,-26.97,  60.64,-26.87,  58.11,-26.78,  55.58,-26.71,  53.06,-26.65,  50.55,-26.60,  48.04,
-6.09,  122.18,-6.34,  119.88,-6.58,  117.58,-6.82,  115.32,-7.07,  113.09,-7.32,  110.90,-7.53,  108.68,-7.66,  106.33,-7.67,  103.80,-7.63,  101.08,-7.68,  98.28,-7.97,  95.54,-8.65,  93.03,-9.80,  90.88,-11.42,  89.12,-13.44,  87.70,-15.72,  86.47,-18.08,  85.30,-20.34,  84.03,-22.35,  82.60,-24.01,  80.99,-25.29,  79.23,-26.22,  77.34,-26.86,  75.34,-27.26,  73.22,-27.48,  70.96,-27.57,  68.58,-27.55,  66.11,-27.46,  63.58,-27.34,  61.03,-27.21,  58.47,-27.09,  55.93,-26.99,  53.39,-26.91,  50.86,-26.83,  48.33,
-6.45,  122.79,-6.69,  120.45,-6.93,  118.12,-7.18,  115.82,-7.44,  113.55,-7.69,  111.31,-7.91,  109.01,-8.05,  106.59,-8.09,  103.97,-8.08,  101.19,-8.15,  98.34,-8.46,  95.59,-9.16,  93.10,-10.32,  90.98,-11.95,  89.27,-13.96,  87.88,-16.23,  86.65,-18.58,  85.44,-20.83,  84.13,-22.81,  82.65,-24.45,  81.00,-25.71,  79.19,-26.62,  77.28,-27.24,  75.25,-27.62,  73.10,-27.82,  70.83,-27.87,  68.44,-27.82,  65.96,-27.69,  63.42,-27.52,  60.87,-27.35,  58.32,-27.19,  55.78,-27.04,  53.25,-26.92,  50.72,-26.80,  48.19,
-7.23,  123.06,-7.50,  120.71,-7.76,  118.37,-8.03,  116.06,-8.29,  113.78,-8.55,  111.48,-8.76,  109.11,-8.87,  106.58,-8.87,  103.88,-8.82,  101.04,-8.84,  98.16,-9.11,  95.41,-9.75,  92.94,-10.87,  90.84,-12.47,  89.12,-14.46,  87.69,-16.70,  86.41,-19.01,  85.13,-21.19,  83.75,-23.11,  82.23,-24.68,  80.55,-25.89,  78.73,-26.76,  76.79,-27.34,  74.74,-27.68,  72.57,-27.84,  70.28,-27.84,  67.89,-27.73,  65.41,-27.55,  62.89,-27.34,  60.36,-27.12,  57.82,-26.92,  55.30,-26.75,  52.78,-26.59,  50.28,-26.45,  47.77,
-8.23,  122.78,-8.49,  120.47,-8.75,  118.18,-9.01,  115.90,-9.26,  113.63,-9.49,  111.33,-9.64,  108.92,-9.68,  106.34,-9.59,  103.60,-9.45,  100.74,-9.37,  97.87,-9.53,  95.14,-10.09,  92.67,-11.14,  90.55,-12.71,  88.77,-14.68,  87.25,-16.89,  85.87,-19.15,  84.51,-21.27,  83.08,-23.12,  81.53,-24.61,  79.83,-25.75,  78.00,-26.55,  76.06,-27.08,  74.00,-27.37,  71.83,-27.47,  69.55,-27.43,  67.17,-27.27,  64.72,-27.04,  62.24,-26.79,  59.74,-26.55,  57.23,-26.34,  54.74,-26.16,  52.24,-26.00,  49.76,-25.85,  47.27,
-8.83,  122.04,-9.07,  119.79,-9.30,  117.53,-9.54,  115.29,-9.76,  113.05,-9.94,  110.76,-10.03,  108.36,-9.97,  105.79,-9.79,  103.07,-9.55,  100.25,-9.38,  97.43,-9.46,  94.73,-9.96,  92.26,-10.99,  90.08,-12.54,  88.20,-14.50,  86.59,-16.69,  85.12,-18.90,  83.71,-20.96,  82.25,-22.74,  80.69,-24.17,  78.99,-25.23,  77.17,-25.96,  75.24,-26.42,  73.19,-26.65,  71.04,-26.70,  68.78,-26.61,  66.44,-26.42,  64.03,-26.16,  61.59,-25.89,  59.13,-25.65,  56.67,-25.44,  54.20,-25.26,  51.75,-25.11,  49.30,-24.98,  46.86,
-8.92,  121.18,-9.12,  118.92,-9.32,  116.66,-9.52,  114.40,-9.68,  112.14,-9.79,  109.84,-9.76,  107.45,-9.59,  104.93,-9.28,  102.28,-8.94,  99.55,-8.71,  96.82,-8.76,  94.17,-9.25,  91.69,-10.30,  89.44,-11.85,  87.47,-13.80,  85.77,-15.95,  84.27,-18.13,  82.84,-20.14,  81.40,-21.86,  79.87,-23.22,  78.23,-24.22,  76.45,-24.87,  74.55,-25.25,  72.53,-25.41,  70.39,-25.39,  68.16,-25.25,  65.85,-25.03,  63.49,-24.78,  61.09,-24.53,  58.68,-24.33,  56.26,-24.17,  53.86,-24.05,  51.48,-23.96,  49.11,-23.88,  46.76,
-8.82,  120.31,-8.95,  118.00,-9.08,  115.70,-9.20,  113.40,-9.27,  111.10,-9.25,  108.78,-9.08,  106.42,-8.75,  103.97,-8.31,  101.42,-7.87,  98.82,-7.58,  96.19,-7.61,  93.58,-8.12,  91.07,-9.17,  88.74,-10.71,  86.68,-12.63,  84.90,-14.75,  83.36,-16.88,  81.96,-18.85,  80.57,-20.53,  79.14,-21.85,  77.60,-22.79,  75.93,-23.40,  74.10,-23.72,  72.12,-23.82,  70.01,-23.77,  67.79,-23.60,  65.50,-23.39,  63.16,-23.18,  60.79,-22.99,  58.41,-22.87,  56.05,-22.80,  53.72,-22.77,  51.43,-22.78,  49.17,-22.79,  46.93,
-9.03,  119.48,-9.05,  117.15,-9.07,  114.82,-9.07,  112.50,-9.00,  110.19,-8.81,  107.88,-8.47,  105.56,-7.97,  103.19,-7.39,  100.75,-6.85,  98.25,-6.48,  95.68,-6.46,  93.09,-6.93,  90.53,-7.94,  88.10,-9.44,  85.90,-11.33,  84.01,-13.42,  82.40,-15.51,  80.99,-17.44,  79.67,-19.07,  78.36,-20.36,  76.98,-21.28,  75.47,-21.88,  73.76,-22.20,  71.85,-22.31,  69.77,-22.26,  67.55,-22.13,  65.25,-21.96,  62.91,-21.82,  60.54,-21.72,  58.20,-21.69,  55.89,-21.71,  53.63,-21.78,  51.43,-21.88,  49.27,-21.99,  47.13,
-9.83,  118.76,-9.73,  116.43,-9.61,  114.10,-9.47,  111.78,-9.24,  109.47,-8.88,  107.17,-8.35,  104.89,-7.68,  102.59,-6.96,  100.25,-6.29,  97.83,-5.82,  95.32,-5.70,  92.73,-6.09,  90.11,-7.02,  87.58,-8.47,  85.24,-10.33,  83.21,-12.41,  81.49,-14.49,  80.04,-16.39,  78.76,-17.98,  77.55,-19.22,  76.32,-20.13,  74.97,-20.73,  73.41,-21.08,  71.59,-21.22,  69.54,-21.22,  67.32,-21.14,  65.01,-21.04,  62.66,-20.96,  60.30,-20.94,  57.98,-20.99,  55.71,-21.09,  53.51,-21.24,  51.37,-21.41,  49.28,-21.59,  47.22,
-11.03,  118.22,-10.82,  115.89,-10.61,  113.55,-10.34,  111.21,-9.97,  108.87,-9.45,  106.55,-8.76,  104.26,-7.95,  101.98,-7.09,  99.69,-6.31,  97.33,-5.74,  94.87,-5.54,  92.30,-5.85,  89.67,-6.72,  87.08,-8.14,  84.67,-9.99,  82.55,-12.07,  80.77,-14.14,  79.29,-16.01,  78.02,-17.56,  76.86,-18.74,  75.72,-19.59,  74.48,-20.18,  73.02,-20.54,  71.27,-20.72,  69.25,-20.76,  67.06,-20.73,  64.76,-20.67,  62.42,-20.64,  60.08,-20.67,  57.78,-20.75,  55.54,-20.90,  53.38,-21.08,  51.29,-21.28,  49.24,-21.50,  47.22,
-12.58,  117.90,-12.28,  115.54,-11.96,  113.16,-11.58,  110.77,-11.08,  108.36,-10.40,  105.97,-9.56,  103.63,-8.62,  101.33,-7.66,  99.04,-6.80,  96.71,-6.18,  94.31,-5.96,  91.80,-6.24,  89.23,-7.10,  86.68,-8.50,  84.29,-10.35,  82.18,-12.41,  80.39,-14.46,  78.90,-16.29,  77.62,-17.78,  76.46,-18.89,  75.32,-19.66,  74.09,-20.19,  72.65,-20.52,  70.94,-20.70,  68.97,-20.77,  66.82,-20.75,  64.55,-20.72,  62.24,-20.71,  59.93,-20.75,  57.66,-20.85,  55.46,-20.99,  53.33,-21.18,  51.26,-21.38,  49.24,-21.59,  47.24,

